node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
GO:0070925	GO:0022607	functional_pathway	functional_pathway	organelle assembly	cellular component assembly
GO:0070925	GO:0006996	functional_pathway	functional_pathway	organelle assembly	organelle organization
GO:1905037	GO:0016236	functional_pathway	functional_pathway	autophagosome organization	macroautophagy
GO:1905037	GO:0007033	functional_pathway	functional_pathway	autophagosome organization	vacuole organization
GO:0000050	GO:1901566	functional_pathway	functional_pathway	urea cycle	organonitrogen compound biosynthetic process
GO:0000050	GO:0043604	functional_pathway	functional_pathway	urea cycle	amide biosynthetic process
GO:0000050	GO:0019627	functional_pathway	functional_pathway	urea cycle	urea metabolic process
GO:1901566	GO:1901564	functional_pathway	functional_pathway	organonitrogen compound biosynthetic process	organonitrogen compound metabolic process
GO:1901566	GO:1901576	functional_pathway	functional_pathway	organonitrogen compound biosynthetic process	organic substance biosynthetic process
GO:0043604	GO:0043603	functional_pathway	functional_pathway	amide biosynthetic process	cellular amide metabolic process
GO:0043604	GO:0044271	functional_pathway	functional_pathway	amide biosynthetic process	cellular nitrogen compound biosynthetic process
GO:0019627	GO:1901564	functional_pathway	functional_pathway	urea metabolic process	organonitrogen compound metabolic process
GO:0019627	GO:0071941	functional_pathway	functional_pathway	urea metabolic process	nitrogen cycle metabolic process
GO:0019627	GO:0043603	functional_pathway	functional_pathway	urea metabolic process	cellular amide metabolic process
GO:0019627	GO:0044281	functional_pathway	functional_pathway	urea metabolic process	small molecule metabolic process
GO:0000052	GO:1901605	functional_pathway	functional_pathway	citrulline metabolic process	alpha-amino acid metabolic process
GO:1901605	GO:0006520	functional_pathway	functional_pathway	alpha-amino acid metabolic process	cellular amino acid metabolic process
GO:0000053	GO:0072350	functional_pathway	functional_pathway	argininosuccinate metabolic process	tricarboxylic acid metabolic process
GO:0000053	GO:0006575	functional_pathway	functional_pathway	argininosuccinate metabolic process	cellular modified amino acid metabolic process
GO:0000053	GO:1901605	functional_pathway	functional_pathway	argininosuccinate metabolic process	alpha-amino acid metabolic process
GO:0072350	GO:0019752	functional_pathway	functional_pathway	tricarboxylic acid metabolic process	carboxylic acid metabolic process
GO:0006575	GO:1901564	functional_pathway	functional_pathway	cellular modified amino acid metabolic process	organonitrogen compound metabolic process
GO:0006575	GO:0044237	functional_pathway	functional_pathway	cellular modified amino acid metabolic process	cellular metabolic process
GO:0000054	GO:0042254	functional_pathway	functional_pathway	ribosomal subunit export from nucleus	ribosome biogenesis
GO:0000054	GO:0033750	functional_pathway	functional_pathway	ribosomal subunit export from nucleus	ribosome localization
GO:0000054	GO:0071428	functional_pathway	functional_pathway	ribosomal subunit export from nucleus	rRNA-containing ribonucleoprotein complex export from nucleus
GO:0000054	GO:0051656	functional_pathway	functional_pathway	ribosomal subunit export from nucleus	establishment of organelle localization
GO:0042254	GO:0022613	functional_pathway	functional_pathway	ribosome biogenesis	ribonucleoprotein complex biogenesis
GO:0033750	GO:0008104	functional_pathway	functional_pathway	ribosome localization	protein localization
GO:0033750	GO:0051640	functional_pathway	functional_pathway	ribosome localization	organelle localization
GO:0071428	GO:0071426	functional_pathway	functional_pathway	rRNA-containing ribonucleoprotein complex export from nucleus	ribonucleoprotein complex export from nucleus
GO:0051656	GO:0051234	functional_pathway	functional_pathway	establishment of organelle localization	establishment of localization
GO:0051656	GO:0051640	functional_pathway	functional_pathway	establishment of organelle localization	organelle localization
GO:0000055	GO:0000054	functional_pathway	functional_pathway	ribosomal large subunit export from nucleus	ribosomal subunit export from nucleus
GO:0000056	GO:0000054	functional_pathway	functional_pathway	ribosomal small subunit export from nucleus	ribosomal subunit export from nucleus
GO:0000060	GO:0006606	functional_pathway	functional_pathway	protein import into nucleus, translocation	protein import into nucleus
GO:0000060	GO:0006886	functional_pathway	functional_pathway	protein import into nucleus, translocation	intracellular protein transport
GO:0006606	GO:0034504	functional_pathway	functional_pathway	protein import into nucleus	protein localization to nucleus
GO:0006606	GO:0072594	functional_pathway	functional_pathway	protein import into nucleus	establishment of protein localization to organelle
GO:0006606	GO:0051170	functional_pathway	functional_pathway	protein import into nucleus	nuclear import
GO:0006606	GO:0017038	functional_pathway	functional_pathway	protein import into nucleus	protein import
GO:0006886	GO:0034613	functional_pathway	functional_pathway	intracellular protein transport	cellular protein localization
GO:0006886	GO:0015031	functional_pathway	functional_pathway	intracellular protein transport	protein transport
GO:0006886	GO:0046907	functional_pathway	functional_pathway	intracellular protein transport	intracellular transport
GO:0000070	GO:1903047	functional_pathway	functional_pathway	mitotic sister chromatid segregation	mitotic cell cycle process
GO:0000070	GO:0000819	functional_pathway	functional_pathway	mitotic sister chromatid segregation	sister chromatid segregation
GO:1903047	GO:0000278	functional_pathway	functional_pathway	mitotic cell cycle process	mitotic cell cycle
GO:1903047	GO:0022402	functional_pathway	functional_pathway	mitotic cell cycle process	cell cycle process
GO:0000819	GO:0098813	functional_pathway	functional_pathway	sister chromatid segregation	nuclear chromosome segregation
GO:0000819	GO:0051276	functional_pathway	functional_pathway	sister chromatid segregation	chromosome organization
GO:0000075	GO:0045786	functional_pathway	functional_pathway	cell cycle checkpoint	negative regulation of cell cycle
GO:0000075	GO:0009987	functional_pathway	functional_pathway	cell cycle checkpoint	cellular process
GO:0045786	GO:0007049	functional_pathway	functional_pathway	negative regulation of cell cycle	cell cycle
GO:0045786	GO:0051726	functional_pathway	functional_pathway	negative regulation of cell cycle	regulation of cell cycle
GO:0045786	GO:0048523	functional_pathway	functional_pathway	negative regulation of cell cycle	negative regulation of cellular process
GO:0009987	GO:0008150	functional_pathway	functional_pathway	cellular process	biological_process
GO:0000076	GO:0031570	functional_pathway	functional_pathway	DNA replication checkpoint	DNA integrity checkpoint
GO:0031570	GO:0000075	functional_pathway	functional_pathway	DNA integrity checkpoint	cell cycle checkpoint
GO:0000077	GO:0031570	functional_pathway	functional_pathway	DNA damage checkpoint	DNA integrity checkpoint
GO:0000077	GO:0006974	functional_pathway	functional_pathway	DNA damage checkpoint	cellular response to DNA damage stimulus
GO:0006974	GO:0033554	functional_pathway	functional_pathway	cellular response to DNA damage stimulus	cellular response to stress
GO:0000079	GO:0071900	functional_pathway	functional_pathway	regulation of cyclin-dependent protein serine/threonine kinase activity	regulation of protein serine/threonine kinase activity
GO:0000079	GO:1904029	functional_pathway	functional_pathway	regulation of cyclin-dependent protein serine/threonine kinase activity	regulation of cyclin-dependent protein kinase activity
GO:0071900	GO:0045859	functional_pathway	functional_pathway	regulation of protein serine/threonine kinase activity	regulation of protein kinase activity
GO:1904029	GO:0051726	functional_pathway	functional_pathway	regulation of cyclin-dependent protein kinase activity	regulation of cell cycle
GO:1904029	GO:0045859	functional_pathway	functional_pathway	regulation of cyclin-dependent protein kinase activity	regulation of protein kinase activity
GO:0000082	GO:0044843	functional_pathway	functional_pathway	G1/S transition of mitotic cell cycle	cell cycle G1/S phase transition
GO:0000082	GO:0044772	functional_pathway	functional_pathway	G1/S transition of mitotic cell cycle	mitotic cell cycle phase transition
GO:0044843	GO:0044770	functional_pathway	functional_pathway	cell cycle G1/S phase transition	cell cycle phase transition
GO:0044772	GO:1903047	functional_pathway	functional_pathway	mitotic cell cycle phase transition	mitotic cell cycle process
GO:0044772	GO:0044770	functional_pathway	functional_pathway	mitotic cell cycle phase transition	cell cycle phase transition
GO:0000083	GO:0000082	functional_pathway	functional_pathway	regulation of transcription involved in G1/S transition of mitotic cell cycle	G1/S transition of mitotic cell cycle
GO:0000083	GO:0006355	functional_pathway	functional_pathway	regulation of transcription involved in G1/S transition of mitotic cell cycle	regulation of transcription, DNA-templated
GO:0000083	GO:1903047	functional_pathway	functional_pathway	regulation of transcription involved in G1/S transition of mitotic cell cycle	mitotic cell cycle process
GO:0006355	GO:0006351	functional_pathway	functional_pathway	regulation of transcription, DNA-templated	transcription, DNA-templated
GO:0006355	GO:2000112	functional_pathway	functional_pathway	regulation of transcription, DNA-templated	regulation of cellular macromolecule biosynthetic process
GO:0006355	GO:0010468	functional_pathway	functional_pathway	regulation of transcription, DNA-templated	regulation of gene expression
GO:0006355	GO:1903506	functional_pathway	functional_pathway	regulation of transcription, DNA-templated	regulation of nucleic acid-templated transcription
GO:0000086	GO:0044772	functional_pathway	functional_pathway	G2/M transition of mitotic cell cycle	mitotic cell cycle phase transition
GO:0000086	GO:0044839	functional_pathway	functional_pathway	G2/M transition of mitotic cell cycle	cell cycle G2/M phase transition
GO:0044839	GO:0044770	functional_pathway	functional_pathway	cell cycle G2/M phase transition	cell cycle phase transition
GO:0000096	GO:0006790	functional_pathway	functional_pathway	sulfur amino acid metabolic process	sulfur compound metabolic process
GO:0000096	GO:0006520	functional_pathway	functional_pathway	sulfur amino acid metabolic process	cellular amino acid metabolic process
GO:0006790	GO:0044237	functional_pathway	functional_pathway	sulfur compound metabolic process	cellular metabolic process
GO:0006520	GO:1901564	functional_pathway	functional_pathway	cellular amino acid metabolic process	organonitrogen compound metabolic process
GO:0006520	GO:0019752	functional_pathway	functional_pathway	cellular amino acid metabolic process	carboxylic acid metabolic process
GO:0006520	GO:0044238	functional_pathway	functional_pathway	cellular amino acid metabolic process	primary metabolic process
GO:0000097	GO:0000096	functional_pathway	functional_pathway	sulfur amino acid biosynthetic process	sulfur amino acid metabolic process
GO:0000097	GO:0008652	functional_pathway	functional_pathway	sulfur amino acid biosynthetic process	cellular amino acid biosynthetic process
GO:0000097	GO:0044272	functional_pathway	functional_pathway	sulfur amino acid biosynthetic process	sulfur compound biosynthetic process
GO:0008652	GO:1901566	functional_pathway	functional_pathway	cellular amino acid biosynthetic process	organonitrogen compound biosynthetic process
GO:0008652	GO:0006520	functional_pathway	functional_pathway	cellular amino acid biosynthetic process	cellular amino acid metabolic process
GO:0008652	GO:0046394	functional_pathway	functional_pathway	cellular amino acid biosynthetic process	carboxylic acid biosynthetic process
GO:0044272	GO:0006790	functional_pathway	functional_pathway	sulfur compound biosynthetic process	sulfur compound metabolic process
GO:0044272	GO:0044249	functional_pathway	functional_pathway	sulfur compound biosynthetic process	cellular biosynthetic process
GO:0000098	GO:0044273	functional_pathway	functional_pathway	sulfur amino acid catabolic process	sulfur compound catabolic process
GO:0000098	GO:0000096	functional_pathway	functional_pathway	sulfur amino acid catabolic process	sulfur amino acid metabolic process
GO:0000098	GO:0009063	functional_pathway	functional_pathway	sulfur amino acid catabolic process	cellular amino acid catabolic process
GO:0044273	GO:0006790	functional_pathway	functional_pathway	sulfur compound catabolic process	sulfur compound metabolic process
GO:0044273	GO:0044248	functional_pathway	functional_pathway	sulfur compound catabolic process	cellular catabolic process
GO:0009063	GO:0046395	functional_pathway	functional_pathway	cellular amino acid catabolic process	carboxylic acid catabolic process
GO:0009063	GO:1901565	functional_pathway	functional_pathway	cellular amino acid catabolic process	organonitrogen compound catabolic process
GO:0009063	GO:0006520	functional_pathway	functional_pathway	cellular amino acid catabolic process	cellular amino acid metabolic process
GO:0000101	GO:0072348	functional_pathway	functional_pathway	sulfur amino acid transport	sulfur compound transport
GO:0000101	GO:0006865	functional_pathway	functional_pathway	sulfur amino acid transport	amino acid transport
GO:0072348	GO:0006810	functional_pathway	functional_pathway	sulfur compound transport	transport
GO:0006865	GO:0071705	functional_pathway	functional_pathway	amino acid transport	nitrogen compound transport
GO:0006865	GO:0046942	functional_pathway	functional_pathway	amino acid transport	carboxylic acid transport
GO:0000103	GO:0006790	functional_pathway	functional_pathway	sulfate assimilation	sulfur compound metabolic process
GO:0000122	GO:0006366	functional_pathway	functional_pathway	negative regulation of transcription by RNA polymerase II	transcription by RNA polymerase II
GO:0000122	GO:0006357	functional_pathway	functional_pathway	negative regulation of transcription by RNA polymerase II	regulation of transcription by RNA polymerase II
GO:0000122	GO:0045892	functional_pathway	functional_pathway	negative regulation of transcription by RNA polymerase II	negative regulation of transcription, DNA-templated
GO:0006366	GO:0006351	functional_pathway	functional_pathway	transcription by RNA polymerase II	transcription, DNA-templated
GO:0006357	GO:0006366	functional_pathway	functional_pathway	regulation of transcription by RNA polymerase II	transcription by RNA polymerase II
GO:0006357	GO:0006355	functional_pathway	functional_pathway	regulation of transcription by RNA polymerase II	regulation of transcription, DNA-templated
GO:0045892	GO:0006351	functional_pathway	functional_pathway	negative regulation of transcription, DNA-templated	transcription, DNA-templated
GO:0045892	GO:0006355	functional_pathway	functional_pathway	negative regulation of transcription, DNA-templated	regulation of transcription, DNA-templated
GO:0045892	GO:1903507	functional_pathway	functional_pathway	negative regulation of transcription, DNA-templated	negative regulation of nucleic acid-templated transcription
GO:0045892	GO:0010629	functional_pathway	functional_pathway	negative regulation of transcription, DNA-templated	negative regulation of gene expression
GO:0045892	GO:2000113	functional_pathway	functional_pathway	negative regulation of transcription, DNA-templated	negative regulation of cellular macromolecule biosynthetic process
GO:0000132	GO:0051294	functional_pathway	functional_pathway	establishment of mitotic spindle orientation	establishment of spindle orientation
GO:0000132	GO:0040001	functional_pathway	functional_pathway	establishment of mitotic spindle orientation	establishment of mitotic spindle localization
GO:0051294	GO:0030010	functional_pathway	functional_pathway	establishment of spindle orientation	establishment of cell polarity
GO:0051294	GO:0051293	functional_pathway	functional_pathway	establishment of spindle orientation	establishment of spindle localization
GO:0040001	GO:1902850	functional_pathway	functional_pathway	establishment of mitotic spindle localization	microtubule cytoskeleton organization involved in mitosis
GO:0040001	GO:0051293	functional_pathway	functional_pathway	establishment of mitotic spindle localization	establishment of spindle localization
GO:0000165	GO:0035556	functional_pathway	functional_pathway	MAPK cascade	intracellular signal transduction
GO:0000165	GO:0023014	functional_pathway	functional_pathway	MAPK cascade	signal transduction by protein phosphorylation
GO:0035556	GO:0007165	functional_pathway	functional_pathway	intracellular signal transduction	signal transduction
GO:0023014	GO:0006468	functional_pathway	functional_pathway	signal transduction by protein phosphorylation	protein phosphorylation
GO:0023014	GO:0007165	functional_pathway	functional_pathway	signal transduction by protein phosphorylation	signal transduction
GO:0000183	GO:0006342	functional_pathway	functional_pathway	chromatin silencing at rDNA	chromatin silencing
GO:0006342	GO:0006325	functional_pathway	functional_pathway	chromatin silencing	chromatin organization
GO:0006342	GO:0045892	functional_pathway	functional_pathway	chromatin silencing	negative regulation of transcription, DNA-templated
GO:0006342	GO:0016458	functional_pathway	functional_pathway	chromatin silencing	gene silencing
GO:0006342	GO:0045814	functional_pathway	functional_pathway	chromatin silencing	negative regulation of gene expression, epigenetic
GO:0000184	GO:0000956	functional_pathway	functional_pathway	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	nuclear-transcribed mRNA catabolic process
GO:0000956	GO:0006402	functional_pathway	functional_pathway	nuclear-transcribed mRNA catabolic process	mRNA catabolic process
GO:0000185	GO:0032147	functional_pathway	functional_pathway	activation of MAPKKK activity	activation of protein kinase activity
GO:0000185	GO:0043406	functional_pathway	functional_pathway	activation of MAPKKK activity	positive regulation of MAP kinase activity
GO:0032147	GO:0045860	functional_pathway	functional_pathway	activation of protein kinase activity	positive regulation of protein kinase activity
GO:0043406	GO:0043410	functional_pathway	functional_pathway	positive regulation of MAP kinase activity	positive regulation of MAPK cascade
GO:0043406	GO:0071902	functional_pathway	functional_pathway	positive regulation of MAP kinase activity	positive regulation of protein serine/threonine kinase activity
GO:0043406	GO:0043405	functional_pathway	functional_pathway	positive regulation of MAP kinase activity	regulation of MAP kinase activity
GO:0000186	GO:0032147	functional_pathway	functional_pathway	activation of MAPKK activity	activation of protein kinase activity
GO:0000186	GO:0043406	functional_pathway	functional_pathway	activation of MAPKK activity	positive regulation of MAP kinase activity
GO:0000187	GO:0032147	functional_pathway	functional_pathway	activation of MAPK activity	activation of protein kinase activity
GO:0000187	GO:0043406	functional_pathway	functional_pathway	activation of MAPK activity	positive regulation of MAP kinase activity
GO:0000188	GO:0043407	functional_pathway	functional_pathway	inactivation of MAPK activity	negative regulation of MAP kinase activity
GO:0043407	GO:0043409	functional_pathway	functional_pathway	negative regulation of MAP kinase activity	negative regulation of MAPK cascade
GO:0043407	GO:0071901	functional_pathway	functional_pathway	negative regulation of MAP kinase activity	negative regulation of protein serine/threonine kinase activity
GO:0043407	GO:0043405	functional_pathway	functional_pathway	negative regulation of MAP kinase activity	regulation of MAP kinase activity
GO:0000189	GO:0000165	functional_pathway	functional_pathway	MAPK import into nucleus	MAPK cascade
GO:0000189	GO:0006606	functional_pathway	functional_pathway	MAPK import into nucleus	protein import into nucleus
GO:0000189	GO:0051169	functional_pathway	functional_pathway	MAPK import into nucleus	nuclear transport
GO:0000189	GO:0006886	functional_pathway	functional_pathway	MAPK import into nucleus	intracellular protein transport
GO:0051169	GO:0046907	functional_pathway	functional_pathway	nuclear transport	intracellular transport
GO:0000209	GO:0016567	functional_pathway	functional_pathway	protein polyubiquitination	protein ubiquitination
GO:0016567	GO:0032446	functional_pathway	functional_pathway	protein ubiquitination	protein modification by small protein conjugation
GO:0000212	GO:1903046	functional_pathway	functional_pathway	meiotic spindle organization	meiotic cell cycle process
GO:0000212	GO:0007051	functional_pathway	functional_pathway	meiotic spindle organization	spindle organization
GO:1903046	GO:0051321	functional_pathway	functional_pathway	meiotic cell cycle process	meiotic cell cycle
GO:1903046	GO:0022414	functional_pathway	functional_pathway	meiotic cell cycle process	reproductive process
GO:1903046	GO:0022402	functional_pathway	functional_pathway	meiotic cell cycle process	cell cycle process
GO:0007051	GO:0022402	functional_pathway	functional_pathway	spindle organization	cell cycle process
GO:0007051	GO:0000226	functional_pathway	functional_pathway	spindle organization	microtubule cytoskeleton organization
GO:0000226	GO:0007010	functional_pathway	functional_pathway	microtubule cytoskeleton organization	cytoskeleton organization
GO:0000226	GO:0007017	functional_pathway	functional_pathway	microtubule cytoskeleton organization	microtubule-based process
GO:0007010	GO:0006996	functional_pathway	functional_pathway	cytoskeleton organization	organelle organization
GO:0007017	GO:0009987	functional_pathway	functional_pathway	microtubule-based process	cellular process
GO:0000244	GO:0000387	functional_pathway	functional_pathway	spliceosomal tri-snRNP complex assembly	spliceosomal snRNP assembly
GO:0000387	GO:0000398	functional_pathway	functional_pathway	spliceosomal snRNP assembly	mRNA splicing, via spliceosome
GO:0000387	GO:0022618	functional_pathway	functional_pathway	spliceosomal snRNP assembly	ribonucleoprotein complex assembly
GO:0000245	GO:0000398	functional_pathway	functional_pathway	spliceosomal complex assembly	mRNA splicing, via spliceosome
GO:0000245	GO:0022618	functional_pathway	functional_pathway	spliceosomal complex assembly	ribonucleoprotein complex assembly
GO:0000398	GO:0006397	functional_pathway	functional_pathway	mRNA splicing, via spliceosome	mRNA processing
GO:0000398	GO:0000377	functional_pathway	functional_pathway	mRNA splicing, via spliceosome	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
GO:0000266	GO:0048285	functional_pathway	functional_pathway	mitochondrial fission	organelle fission
GO:0000266	GO:0007005	functional_pathway	functional_pathway	mitochondrial fission	mitochondrion organization
GO:0048285	GO:0006996	functional_pathway	functional_pathway	organelle fission	organelle organization
GO:0000271	GO:0016051	functional_pathway	functional_pathway	polysaccharide biosynthetic process	carbohydrate biosynthetic process
GO:0000271	GO:0005976	functional_pathway	functional_pathway	polysaccharide biosynthetic process	polysaccharide metabolic process
GO:0000271	GO:0009059	functional_pathway	functional_pathway	polysaccharide biosynthetic process	macromolecule biosynthetic process
GO:0016051	GO:0005975	functional_pathway	functional_pathway	carbohydrate biosynthetic process	carbohydrate metabolic process
GO:0016051	GO:1901576	functional_pathway	functional_pathway	carbohydrate biosynthetic process	organic substance biosynthetic process
GO:0005976	GO:0005975	functional_pathway	functional_pathway	polysaccharide metabolic process	carbohydrate metabolic process
GO:0005976	GO:0043170	functional_pathway	functional_pathway	polysaccharide metabolic process	macromolecule metabolic process
GO:0009059	GO:1901576	functional_pathway	functional_pathway	macromolecule biosynthetic process	organic substance biosynthetic process
GO:0009059	GO:0043170	functional_pathway	functional_pathway	macromolecule biosynthetic process	macromolecule metabolic process
GO:0000272	GO:0009057	functional_pathway	functional_pathway	polysaccharide catabolic process	macromolecule catabolic process
GO:0000272	GO:0005976	functional_pathway	functional_pathway	polysaccharide catabolic process	polysaccharide metabolic process
GO:0000272	GO:0016052	functional_pathway	functional_pathway	polysaccharide catabolic process	carbohydrate catabolic process
GO:0009057	GO:1901575	functional_pathway	functional_pathway	macromolecule catabolic process	organic substance catabolic process
GO:0009057	GO:0043170	functional_pathway	functional_pathway	macromolecule catabolic process	macromolecule metabolic process
GO:0016052	GO:0005975	functional_pathway	functional_pathway	carbohydrate catabolic process	carbohydrate metabolic process
GO:0016052	GO:1901575	functional_pathway	functional_pathway	carbohydrate catabolic process	organic substance catabolic process
GO:0000278	GO:0007049	functional_pathway	functional_pathway	mitotic cell cycle	cell cycle
GO:0007049	GO:0009987	functional_pathway	functional_pathway	cell cycle	cellular process
GO:0000281	GO:1903047	functional_pathway	functional_pathway	mitotic cytokinesis	mitotic cell cycle process
GO:0000281	GO:0061640	functional_pathway	functional_pathway	mitotic cytokinesis	cytoskeleton-dependent cytokinesis
GO:0061640	GO:0000910	functional_pathway	functional_pathway	cytoskeleton-dependent cytokinesis	cytokinesis
GO:0000288	GO:0000956	functional_pathway	functional_pathway	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	nuclear-transcribed mRNA catabolic process
GO:0000289	GO:0000288	functional_pathway	functional_pathway	nuclear-transcribed mRNA poly(A) tail shortening	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:0000289	GO:0000956	functional_pathway	functional_pathway	nuclear-transcribed mRNA poly(A) tail shortening	nuclear-transcribed mRNA catabolic process
GO:0000291	GO:0000956	functional_pathway	functional_pathway	nuclear-transcribed mRNA catabolic process, exonucleolytic	nuclear-transcribed mRNA catabolic process
GO:0000302	GO:0006979	functional_pathway	functional_pathway	response to reactive oxygen species	response to oxidative stress
GO:0000302	GO:1901700	functional_pathway	functional_pathway	response to reactive oxygen species	response to oxygen-containing compound
GO:0006979	GO:0006950	functional_pathway	functional_pathway	response to oxidative stress	response to stress
GO:1901700	GO:0042221	functional_pathway	functional_pathway	response to oxygen-containing compound	response to chemical
GO:0000303	GO:0000305	functional_pathway	functional_pathway	response to superoxide	response to oxygen radical
GO:0000305	GO:0010035	functional_pathway	functional_pathway	response to oxygen radical	response to inorganic substance
GO:0000305	GO:0000302	functional_pathway	functional_pathway	response to oxygen radical	response to reactive oxygen species
GO:0010035	GO:0042221	functional_pathway	functional_pathway	response to inorganic substance	response to chemical
GO:0000338	GO:0070646	functional_pathway	functional_pathway	protein deneddylation	protein modification by small protein removal
GO:0070646	GO:0070647	functional_pathway	functional_pathway	protein modification by small protein removal	protein modification by small protein conjugation or removal
GO:0070646	GO:0006508	functional_pathway	functional_pathway	protein modification by small protein removal	proteolysis
GO:0000375	GO:0008380	functional_pathway	functional_pathway	RNA splicing, via transesterification reactions	RNA splicing
GO:0008380	GO:0006396	functional_pathway	functional_pathway	RNA splicing	RNA processing
GO:0000377	GO:0000375	functional_pathway	functional_pathway	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	RNA splicing, via transesterification reactions
GO:0000380	GO:0000398	functional_pathway	functional_pathway	alternative mRNA splicing, via spliceosome	mRNA splicing, via spliceosome
GO:0000381	GO:0000380	functional_pathway	functional_pathway	regulation of alternative mRNA splicing, via spliceosome	alternative mRNA splicing, via spliceosome
GO:0000381	GO:0048024	functional_pathway	functional_pathway	regulation of alternative mRNA splicing, via spliceosome	regulation of mRNA splicing, via spliceosome
GO:0048024	GO:0000398	functional_pathway	functional_pathway	regulation of mRNA splicing, via spliceosome	mRNA splicing, via spliceosome
GO:0048024	GO:0050684	functional_pathway	functional_pathway	regulation of mRNA splicing, via spliceosome	regulation of mRNA processing
GO:0048024	GO:0043484	functional_pathway	functional_pathway	regulation of mRNA splicing, via spliceosome	regulation of RNA splicing
GO:0000389	GO:0006376	functional_pathway	functional_pathway	mRNA 3'-splice site recognition	mRNA splice site selection
GO:0006376	GO:0000245	functional_pathway	functional_pathway	mRNA splice site selection	spliceosomal complex assembly
